,Unnamed: 0,Emotion,Sentence
5043,901,Sadness,chả có tiền mua 
5044,533,Fear,đề_nghị admin xoá bài đi ạ . chứ bố_mẹ em sắp đi chợ về rồi ạ : ( ( (
5045,884,Other,sao mày không ngủ chung với cả mẹ mày và em mày ?
5046,56,Enjoyment,haha con mấy cái video toàn đóng vào mỏ nhau không . cười tụt quần 藍
5047,1706,Surprise,thế đéo nào lại ra được nhỉ ? ?
5048,207,Other,vẫn là chính_sách trên giấy_tờ
5049,30,Other,sớm_muộn củng chết_đuối à ; ) ) )
5050,404,Enjoyment,bức ảnh xuất_sắc ❤️
5051,1468,Sadness,việc đớn_đau nhất . là nhường người mình yêuu nhất cho 1 người khác  . chỉ vì đơn_giản không muốn ai phải đau_buồn
5052,1389,Sadness,ủa mắc gì gỡ fan cứng của em ? huhu
5053,1212,Sadness,"ai cho mình xin tên phim với , mình không xem được "
5054,1915,Surprise,tao đang đọc cái lol gì đây : ) ) sao lại thành truyện giáo_dục rồi dume
5055,195,Enjoyment,mặt ô kia khát nước nhìn buồn cườ thế 
5056,1403,Sadness,tao bị bỏ_rơi rồi
5057,354,Fear,tao nhìn tao thấy ghê vcd ấy 
5058,985,Other,cậu nhỏ có tăng lên không 類
5059,1826,Disgust,"bạn trai tao cắt tóc xong cái đầu như cái đầu buồi , không lệch vào đâu được "
5060,572,Enjoyment,bây_giờ gọi hành hiếmkkk
5061,1098,Sadness,chúng_mày đã bao_giờ bị hất cả cốc nước vào mặt vì mặt không bao_giờ tươi_cười niềm_nở chưa ?
5062,1948,Surprise,người_yêu mày cắt tóc hay_là đi đầu_thai lại thế ? ? ?
5063,1448,Sadness,sự_thật thì cố suy_nghĩ vui_vẻ hạnh_phúc mà trong túi không có tiền chỉ sợ đất cũng không có mà ăn
5064,215,Fear,tao tháy gái nguy_hiểm vãi
5065,715,Other,"chạy tới đưa đồ cho nó , trượt chân té sấp_mặt luôn"
5066,1436,Enjoyment,hẳn là con_số đẹp 
5067,1692,Enjoyment,còn 1 tháng nữa thôi khép lại những ngày_tháng vui_buồn nhưng luôn có người bên cạnh sẻ chia không lo_lắng của tuổi thanh_xuân cái tuổi đẹp nhất của cng
5068,148,Fear,tao còn không dám ăn_nói chi ruồi .
5069,186,Fear,sợ vãi_linh_hồn
5070,112,Fear,có thì tốt nhất đừng có giận vì ngoài kia bất_cứ thằng nào cũng sẵn_sàng dỗ_dành bạn gái của bạn 
5071,262,Other,bốc phốt khách thế không sợ mất khách à bác ? ?
5072,799,Sadness,ừ mỗi lần thế lần buồn kinh lắm mày ạ
5073,958,Enjoyment,lâu_lắc chưa xem_lại ! ! !  . một bộ phim vừa_ý nghĩa vừa hài_hước ! 
5074,1201,Enjoyment,"gắng , nhanh khỏi bệnh rồi về bên_anh"
5075,115,Other,đề này đối_với_lực học lớp 9 đâu có khó . cẩn_thận chút là được
5076,955,Sadness,nghe bài này đau_lòng quá mà
5077,468,Fear,má . đang định đi chụp : ( (
5078,171,Other,ai muốn tránh đường đông hỏi người_dân đường trong núi nhé !
5079,223,Enjoyment,"những hành_động đẹp , đáng được trân_trọng , và sẽ được lan_toả ở mọi nơi , thật tuyệt_vời "
5080,722,Enjoyment,vào siêu thi mua ghế masage chạy_điện ra mà ngồi cho chúng_nó choáng ! vừa đỡ mỏi chân lại khoẻ người !
5081,52,Fear,"tao nói té 1 cái không dập mề thua gì cũg thua , trĩ nội trĩ ngoại nguyên chùm = ) ) )"
5082,162,Other,năm sau nữa quyết_định nằm cho đỡ đau lưng 
5083,1497,Enjoyment,bé xinh quá
5084,96,Other,bài hát đầu_tiên của phim là gì nhỉ quên mất rồi . bạn nào thông não cho mình phát
5085,1499,Disgust,đây là trẻ ghé chứ gì nữa ~ ~ ~
5086,850,Sadness,"t chẳng muốn phải nói "" suýt_nữa thì .. "" một lần nào nữa trong đời của nhau nữa đâu ... vì_vậy sẽ trân_trọng khi người tới ."
5087,1838,Enjoyment,per cái đoạn vén tóc là quen lắm nhá . thích lém ý
5088,1175,Enjoyment,"thề , phim này xem đi xem_lại gần chục lần . "
5089,748,Enjoyment,phim chuẩn chưa này = ) ) ) )
5090,63,Other,"per thì mấy ông nhậu bắt sạch , còn đâu mà phá_hoại"
5091,692,Other,ô .. còn lâu lắm ...
5092,1721,Other,đã năm 2000 . người ta cho mượn 200 tr rồi .. từ đó về sau nhà người ta có cần 25 tr / tháng hay không ? ? ?
5093,264,Enjoyment,"tao cũng như mày đây . không sao cả , hãy tự_hào vì tên mày vẫn rất đẹp"
5094,563,Other,cho nó đỗ tí mất gì đâu
5095,1030,Disgust,người ta nói ngu thì chết có gì sai ?
5096,1490,Enjoyment,dễ_thương vậy
5097,506,Other,chắc chưa : ) ) ) si nghĩ kĩ lại đi
5098,1852,Disgust,má con đĩ mèo nó đanh_đá thế
5099,1021,Sadness,"từ nay sẽ không cap màn_hình ib nưa , thật tội_lỗi tội_lỗi"
5100,1398,Enjoyment,t chỉ muốn khoe là tao vẫn được nghỉ 1 tuần nữa = ) ) ) ) )
5101,576,Other,biết chứ dã từng sài
5102,509,Enjoyment,ấn_tượng vãi : v bàn_tay_vàng trong làng vẩy khế : v
5103,979,Enjoyment,thích quá mấy má ơi ! @ @ @
5104,257,Disgust,không ngon như lần trước nữa
5105,544,Other,mặt thái_độ vãi
5106,1434,Sadness,cũng muốn kết_hôn lắm mà đến giờ vẫn chưa có người_yêu 
5107,1493,Enjoyment,sẽ hấp_dẫn hơn khi dưới sông có cá_sấu : ) ) lót dép hóng
5108,1485,Enjoyment,xem nà ra chiêu nà gẫy cây nà sấp_mặt luôn nà 
5109,396,Fear,"per nhà_giáo áp_lực quá nhỉ , giống làm_dâu_trăm_họ ."
5110,1270,Anger,"bọn giết người không dao tử_hình cái thằng cung_cấp thực_phẩm bẩn vào trường , những đứa liên_quan còn lại cho vào tù hết ."
5111,1761,Enjoyment,tao thấy đéo có cái gì để tao cầm được cơn cười cđcm nó ! : ) )
5112,981,Enjoyment,gần 10 năm rồi coi đi coi lại cũng gần 30 lần . nhớ ! ! !
5113,1712,Enjoyment,phụ_nữ ngày_xưa toàn cực phẩm : v
5114,1219,Anger,xoá_sổ toàn_phần cơ_sở cung_cấp thức_ăn khốn_nạn này bằng cách cho chúng mỗi đứa một mũi tiêm thuốc_độc . còn hiệu_trưởng các trường bỏ_tù vĩnh_viễn .
5115,397,Anger,tử_hình cái bọn giết người hàng_loạt này đi
5116,293,Fear,pháp_luật là bạn của nó rồi anh ah vì quen anh anh_chị b trên quận ah nên em cũng sợ lắm ah : - (
5117,1008,Disgust,"biết có người binh mà mới chửi lại đó , con hư tại mẹ thui"
5118,960,Sadness,chị khổ mấy cô_giáo_viên giám đứng ra tố_cáo . sau_này bị làm_khó hoặc trả_thù
5119,1601,Other,trời trời ! như là nói lên nỗi_lòng của thẩm_phán vậy : ) ) ) )
5120,78,Fear,má tao xem mà lo thằng quay_phim tét không à ? có ai như tao không ?
5121,530,Other,đm rơi mẹ điện_thoại xuống đất 
5122,550,Enjoyment,mới gọi điện_thoại xong mới cười với tuii xong heheh anh đáng yêu vãi
5123,907,Disgust,bướng vừa vừa kiểu đáng yêu chứ mà lồng_lộn thì thôi làm bà nội chứ yêu_đương đéo gì
5124,1857,Surprise,vâng với 1 pha chống gậy tinh_tế anh đã làm cho người xem 1 sự bất_ngờ
5125,222,Disgust,evn nó đéo thích đâu nhé .. nó chỉ giả_vờ lươn_lẹo nói thế thôi .. ! ? 藍
5126,1904,Surprise,ông_tổ của những cái sừng là đây sao ? ? ? 藍
5127,215,Other,thế mày nằm viện nào tao vào thăm luôn cho động_lực
5128,1309,Sadness,"xem mà đau_lòng , đau_lòng nhưng vẫn xem : ( ( ( ("
5129,1022,Sadness,cuộc_sống thật chua_cay với tao
5130,1794,Enjoyment,"trước_đây mình không thích xem phim việt , nhưng mấy năm nay phim việt chiếu_phim nào cũng hay . tự_dưng không thích xem phim hàn_quốc nữa ."
5131,1610,Disgust,"còn là học_sinh nhưng tố_chất lừa_đảo đĩ_điếm đã thể_hiện ra rồi , nếu nó muốn nổi_tiếng , thì đưa mặt nó lên đi thớt"
5132,1345,Enjoyment,"bọn 6 múi yêu nhau hết rồi , tao bụng mỡ đây , tao vẫn thích con gái đây ! ! ! ! !"
5133,485,Anger,trung_thu là tết thiếu chi chả liên_quan chi đến việc tao không có gấu
5134,1230,Anger,thằng nào con nào nuôi ác quá z
5135,772,Enjoyment,cám_ơn đã cho tôi cuộc_sống này
5136,927,Enjoyment,nghe tình vãi = ) ) ) )
5137,706,Sadness,thất_tình đi nghe nhạc chúng_nó còn ngồi trước mặt ôm nhau . hận
5138,78,Disgust,vô_liêm_sỉ
5139,663,Other,mẹ bế đứa nào thì là mẹ của đứa đó nhé
5140,67,Enjoyment,công_nhận nó phê như_vậy thật 
5141,422,Enjoyment,này thì câu thích 
5142,1726,Enjoyment,lời được cánh của sắt tàu_hoả ngon rồi
5143,1877,Disgust,"sửa luật , tóm cho vào tù . tình_nguyện mãi sao được ."
5144,461,Other,t coi đi coi lại mấy lần để xác_định con nhện nó phóng qua tới cái điện_thoại hay là nghệ_thuật ) ) ) )
5145,543,Sadness,lúc ra hà_nội ở ngay phố đào tấn mà không biết chổ này 
5146,624,Other,m vừa tuột quần xuống nó sẽ hôn con hoạ_mi của mày
5147,839,Disgust,cả 2 đứa đều ngu khi có mồm mà không nói = ] ] ]
5148,629,Other,một thời để nhớ
5149,1628,Enjoyment,đúng chất dân miền tây hahaha
5150,827,Sadness,24 tuổi thấy đời đắng và khá mặn
5151,134,Enjoyment,một cái ỉn mông xong hết  dăm_ba cái võ_thuật 藍藍藍
5152,894,Enjoyment,đáng yêu quá . chúc ông_bà thật mạnh_khoẻ mãi hạnh_phúc như_vậy 
5153,663,Disgust,per con_người dù có bị trừ hết điểm cũng chạ thèm quan_tâm ạ 
5154,1673,Surprise,đấy có phải con_người không nhỉ ? mà sao lại làm thế
5155,1731,Surprise,ủa vậy hả mới biết ta
5156,1642,Other,vậy_thì các bác chưa biết rồi
5157,1734,Disgust,tài_xế để não trong háng hay sao mà thích chơi ngu lấy tiếng_thế
5158,113,Enjoyment,họ hành_động quá đẹp
5159,680,Enjoyment,"xem phim mà cứ nhìn cặp chân của ổng , chân gì mà dài thường thượt . chồi ôi 1m87"
5160,1644,Disgust,đọc bình_luận mới thấy nhiều người hãm thật_sự : ) ) )
5161,954,Sadness,em nuôi con lợn mấy năm rồi mà vẫn trống_rỗng huhu 
5162,866,Other,nhìn bọn có người_yêu khổ chưa kìa .
5163,746,Sadness,ước_mơ tao  chỉ có_thể sao_chép lại và tao lên màu cực xấu !
5164,167,Other,lúc buồn là đi phựt thì thôi rồi như kiểu cuộc_đời đáng sống ý
5165,621,Enjoyment,thôi mày cố lên . đỡ rồi cũng tốt
5166,1526,Anger,"dume , em tao mà bị thế_này thì tao xiên mỗi đứa một nhát , đi tù cũng được"
5167,504,Enjoyment,đơn_giản là thấy họ cười 
5168,589,Enjoyment,per  còn nhớ không ? ? ?
5169,1570,Enjoyment,hay lắm em êiiii
5170,997,Disgust,t nói tao bị ngỗng dí đúng sáng sớm bọn bạn cười tao .  còn bồ tao thấy tao bị dí đứng cười 
5171,876,Sadness,nhớ lại kỷ_niệm này buồn quá
5172,1309,Disgust,"thì rõ_ràng là bịa mà , cơ_bản để cảnh_tỉnh suy_nghĩ của con_người hiện_nay thôi bạn"
5173,879,Sadness,"lúc trước ông với bà tao cũng thế , bây_giờ thì ông bỏ_bà đi trước rồi ."
5174,1239,Enjoyment,tao mừng quá vì tao biết chắc_chắn hôm_nay crush của tao không bị_thịt . ahihi .
5175,1910,Disgust,xót thì mang về mà dạy đi . xưa đi học suốt ngày bị quỳ chép bài trên bục giảng chả sao giờ thì sểnh ra 1 tỵ là kiện_tụng . đừng có lạm_dụng mxh mà lên_án người khác .
5176,40,Enjoyment,hôm_qua xem cười lộn_ruột
5177,510,Other,buồn là cái gì mày
5178,3,Fear,tao ám_ảnh việc lau sàn
5179,780,Enjoyment,mong ông_bà được nhiu sức_khoẻ
5180,1407,Enjoyment,có con gái thật tuyệt ! 
5181,904,Other,nhìn vậy thôi mày bóc tách múi ra là bình_thường ngay mà
5182,515,Enjoyment,giống chuyện của chúng_mình quá . chả biết sẽ cùng anh đi bao_xa ... nhưng hạnh_phúc khi có anh luôn bên cạnh ? ?
5183,967,Other,xem xong rồi mà có cảm_thấy gì đâu ? ?
5184,1618,Disgust,xấu còn đóng vai mất_dạy
5185,358,Anger,bọn lừa_đảo
5186,726,Sadness,buồn quá buồn
5187,813,Disgust,tuy dáng đứng có hơi lỏng_lẻo nhưng những đường quyền của ông này thật như lol
5188,303,Other,nếu lái_xe là dân_đen thì thế_nào chú . có dám đậu ở đoá không
5189,1777,Enjoyment,khi đủ trưởng_thành và kinh_tế . cơ_mà nhỡ bác_sĩ bảo cưới thì cũng phải cưới thôi 
5190,513,Other,cho nghe lại cái khúc đó đi anh hai à : v
5191,247,Fear,ông thần_tài cũng không dám ăn luôn
5192,888,Sadness,buồn cho số_phận 
5193,965,Enjoyment,nhà tao nhận coi giữ xe nha : 3
5194,395,Other,may cho mày con nhà gia_đình khá . chứ nghèo như tao khổ rồi . ? ?
5195,1293,Enjoyment,mới thấy bài này trên phòng trọ đn nữa này . bạn ơi mình cùng thành_phố này : v
5196,1780,Disgust,cục_súc vậy ai chơi
5197,761,Sadness,"bọn nó nhỏ mà đã có người_yêu , còn tao thì ế : ( ("
5198,328,Other,cần địa_chỉ để đặt một bạn người_yêu có chiều cao như anh thứ 3
5199,331,Fear,"hồi nhỏ đi ngang nhà hàng_xóm con quỷ này dí tao từ ngoài đường vô tới trong nhà tao nó vẫn không tha , ba_mẹ tao nghe tao la chạy ra chụp cổ nó quăng ra sân nó mới chịu đi . ám_ảnh tuổi_thơ "
5200,425,Sadness,chuyển từ thất_tình sang muốn chết vì quá chán : ( (
5201,249,Enjoyment,cái cuối phê vãi
5202,1572,Sadness,"giá_trị lịch_sử văn_hoá gần nghìn năm đã mất đi rồi : ( ( """
5203,984,Disgust,ý bảo mày treo cao vãi đấy . hạ tiêu_chuẩn thấp chút bằng cách ngồi xa sóng ra đi tml .
5204,715,Enjoyment,năm nào cũng mua 2 cái đăng ảnh sống ảo xong cất ăn chống đói dần_dần : )
5205,62,Enjoyment,tao cute mà các mày
5206,1000,Sadness,có tiền chưa chắc đã ngọt nhưng nếu không có tiền chắc_chắn là đắng .
5207,54,Other,ơ ̉ viê ̣ tao nam sao được như vâ ̣ y
5208,1487,Sadness,tủi_hổ với bản_thân ghê khi tao vẽ người mà mẹ tao hỏi : hoá_ra đây là hình_dạng thực của quỷ sao ? 
5209,1261,Anger,đkmm xuống đáy biển mà viết luôn đi thằng lồn = ) )
5210,803,Disgust,đồ khùng cơm đâu có mắc đâu mà phải làm_vậy .
5211,1663,Surprise,haha tao trúng số thật này
5212,507,Anger,"ủa tại_sao không nghỉ_việc luôn đi , hay lương_tâm không còn chữ đức nữa"
5213,601,Other,lấy củi chứ bao_nhiêu rơm cho đủ
5214,1062,Sadness,per không biết còn nhớ tên tao không nữa 
5215,609,Anger,viết_tay phải mẹ mày đi . đụ_mẹ mày : ) )
5216,256,Enjoyment,chuẩn_bị hết ế : ) )
5217,1421,Sadness,"cả 2 bà đều mất khi mình nhỏ , không hưởng_thụ cảm_giác này rồi"
5218,1172,Enjoyment,"và mày chỉ cần lùi về sau , như ít quan_tâm và nhắn_tin lại mày sẻ cua được crush "
5219,1818,Enjoyment,bạn có bố thật hạnh_phúc
5220,1021,Other,ý_thức 
5221,1178,Anger,"dume mày là con gái đó , còn tao thì : dume mày có xuống không thì_bảo"
5222,618,Sadness,per trung_thu chia_tay gấu à ? bất_hạnh nhỉ
5223,1643,Disgust,bông hoa nhài cắm bãi cứt_trâu : ) )
5224,1169,Enjoyment,oimeoi tao thấy được tao ngày_xưa đây rồi = ) ) ) ) )
5225,795,Other,t không nghiện trà nên tao thấy bình_thường mà
5226,791,Disgust,cắt . cảm_ơn đoạn giả_dối kia đã giúp các bạn trẻ có thêm niềm tin về 1 tình_yêu đẹp 藍藍 riêng tao đéo tin nhé
5227,505,Enjoyment,hahahaha tao mắc_cười ghê . nhớ cái hôm sinh_nhật tao ghê . chắc mấy mẹ ở guru cũng rủa dữ lắm hahaha per
5228,986,Enjoyment,chuẩn 
5229,616,Sadness,một_mình tao ăn hết 1 nồi lẩu từ lúc tối 
5230,56,Anger,dm chúng_mày bị bệnh à kiện chết con_mẹ mấy thằng ấu dâm bệnh_hoạn này đi
5231,879,Disgust,con trai giờ mất_giá v luôn hã mấy chế : ) ) )
5232,456,Enjoyment,per kỷ_niệm nè ! ! !
5233,431,Other,per nếu bạn chưa có việc_làm : v
5234,1835,Enjoyment,có 1 đứa hợp_tác vậy là cũg quý_hoá quá rồi
5235,1705,Disgust,dume nhát ma vậy ai coi
5236,61,Other,chiến_lược kinh_doanh của người nhật thật đang suy_nghĩ
5237,605,Other,quả váy màu hường nam_tính .
5238,520,Anger,"ngồi xa ra đụ_mẹ mày : "" ) )"
5239,1815,Enjoyment, phê hơn lá chuối
5240,568,Anger,per phá_gia_chi_tử chính nó ? ? ? ?
5241,1574,Enjoyment,tuổi_trẻ tài cao là đây
5242,293,Enjoyment,nhìn móng tay bác này mà tao thèm lòng chó quá per
5243,43,Fear,thật là đáng sợ
5244,1430,Sadness,"hiện_tại mình cũng muốn kết_hôn lắm . ngặt nỗi hai gia_đình ngăn_cản giữ dội , phản_đối kịch_liệt chuyện hai bọn mình đến với nhau : ( nhất_là chồng cô ý"
5245,935,Sadness,đó là khi anh per cưới vợ đó 藍
5246,968,Enjoyment,vui_tính quá ? ? vừa kết_bạn xong ? ?
5247,148,Disgust, con trai chỉ thích gái lùn thôi . tao biết mà . nhưng cô gái cao như tao đi cạnh sẽ giống 2 thằng đàn_ông lắm
5248,769,Disgust,"cấm dừng đỗ thì bạn gọi công_an phường , post lên đây làm_gì"
5249,569,Other,coi như giải_thích rồi nhé
5250,1099,Disgust,ngôi nhà bên dòng sông rõ đẹp . tiếc là sông toàn rác
5251,1494,Enjoyment,"nói chứ uống đi , 1 ly thì giảm ăn một bữa sẽ không khiến mày phì đâu ."
5252,377,Fear,đứt quả chuối trong mồm . đéo dám nghĩ kết_quả lun
5253,473,Sadness,mới đi nhổ răng số 8 và chụp 
5254,34,Anger,nghe ức_chế vãi lồn nhỉ . dume mẹ bọn con trai
5255,1497,Disgust,sự thất_bại của giáo_dục
5256,306,Enjoyment,cưng thế = ) )
5257,1600,Disgust,bóng_đá thể_thao mà làm mấy cái thể_loại băng ron khích tướng vãi .
5258,752,Enjoyment,ui nghe ấm thế
5259,651,Other,hồi sinh_viên mình dùng cái này đó
5260,767,Sadness,sao mình gặp toàn thằng mất_dạy hay bắt_nạt mình nhỉ ? tuổi_thơ bất_hạnh : )
5261,894,Disgust,có gì mà vinh_quang một bàn_tay bị tật
5262,935,Disgust,"thiệt tình chỉ thấy gớm thôi , chớ chẳng hay_ho gì ."
5263,1685,Surprise,nicholas liang nhà xài cái này phải không ?
5264,472,Enjoyment,câu chyện cổ_tích thật ý_nghĩa 
5265,685,Enjoyment,per năm nay 2 đứa quyết_định ngồi hay đứng kkk
5266,649,Disgust,chúng_mày nhục thế đéo dám công_khai ảnh của chúng_mày đi
5267,647,Sadness,tội thằng per vãi
5268,476,Sadness,huhu lần trước đi chụp răng . thằng kĩ_thuật viện cho bạn vào cái máy to_đùng xong nó bảo ngồi im . nó bật máy xong chạy ra ngoài đóng_cửa với tốc_độ ánh_sáng .
5269,100,Other,mai đi bán miếng năng_lượng thôi 
5270,1024,Enjoyment,cái_khó_ló_cái khôn : ) ) )
5271,974,Other,per nó tấn_công tao với mày đó
5272,354,Other,hồi nhỏ tao đi bệnh_viện chỉnh_hình về kể mọi người là có ông kia ho gãy xương sườn đéo ai tin cả ? ?
5273,1266,Anger,vợ với con chả được tích_sự gì ! toàn làm hết_hồn ? ?
5274,1744,Surprise,quả váy hồng truất vãi _ chưởng
5275,1066,Sadness,"đù . tròn ung_ủng , chân_tay ngẵn cũn như tao nhảy sao"
5276,1018,Sadness,k nuôi thì cho người muốn nuôi đi chứ để em nó bọ ve tùm_lum sót quá ? ? ? ?
5277,1695,Surprise,vẫn xinh phết nhỉ ? ?
5278,424,Sadness,và ông đã có nỗi buồn mới thay_vì buồn thất_tình
5279,778,Enjoyment,per kết truyện chất ghê : ) ) ) ) ) )
5280,1574,Disgust,"rớt mũ trước , sau là rớt đầu . con với cái mắc dại thiệc "
5281,288,Fear,"hôm bữa đi ngang qua , thấy hết con_mẹ nó hồn"
5282,744,Other,vl thánh nào ghép nhạc lầy vãi
5283,1697,Other,per tao với mày làm chung thì sao nhể 珞珞珞
5284,300,Enjoyment,hay lắm . thằng anh giúp 2e thêm yêu lao_động
5285,711,Other,bao_giờ lại chiếu ạ
5286,1012,Other,anh ơi đây này per
5287,827,Other,cho nó ăn rau_má đi
5288,1268,Sadness,mong_manh dể vở 
5289,1068,Other,về_vườn rồi sớm quá
5290,1285,Enjoyment,thanh_niên co ́ em hoan hy ̉ qua ́ : ) ) )
5291,831,Enjoyment,có ai thừa biết nó sẽ nhảy vào điện_thoại nhưng cuối_cùng là vẫn giật_mình không 藍
5292,1477,Anger,ranh_con mà láo_toét . xem đến đoạn này mà phát bực
5293,651,Disgust,nó đang lợi_dụng mày
5294,1050,Disgust,k bă ̀ người 1 con cho ́ anh = ) ) ) ) )
5295,847,Enjoyment,lũ kiến ở nhà mày thích vậy .
5296,890,Other,per tập gym xong để đi nhảy thế_này à 
5297,540,Enjoyment,per năm sau nhớ lấy gối ra quỳ luôn ha 藍藍藍
5298,962,Other,vn nó là vậy
5299,166,Enjoyment,đây là video hay và ý_nghĩa 
5300,58,Anger,đcm hả_hê cái lol gì chuyện này cơ chứ
5301,1404,Disgust,hài bựa nó vẫn hay hơn bọn cố tỏ ra chảnh trong khi như lol : ) )
5302,80,Disgust,không có đạo_đức nghề_nghiệp rồi : ) ) )
5303,966,Enjoyment,"ngày_ngày đều nhìn qua cửa_sổ chờ nó đi học ngang qua , nhìn sau lưng thôi cũng đủ vui rồi hhhhhhhhhhhhhhhhhhhhhhh"
5304,747,Sadness,nhìn vừa tội vừa thương ? ? ? ?
5305,1450,Enjoyment,con_bé xinh thế
5306,862,Other,cho tao hỏi tình_hình bà mẹ thế_nào rồi 藍
5307,347,Enjoyment,chúc bạn có một ngày vui_vẻ 
5308,1527,Anger,mấy con lồn này lắm nữa 
5309,413,Enjoyment,xong là phê lắm mày
5310,1886,Disgust,"nhiều người nói con này giả ngu câu thích , nhưng xem_lại nhiều lần thấy nó ngu thiệt chứ không phải giả_bộ"
5311,561,Fear,tâm_sự không đúng người ngoài việc họ cười vào mặt bạn
5312,1736,Disgust,đậu xe kiểu vô văn_hoá .
5313,392,Disgust,kể_cả là câu_chuyện không có thật thì nó vẫn là một lời nhắc . sân_si cái đầu buồi à .
5314,1462,Enjoyment,boss có bộ_đồ ngủ đĩ_thoã ghê_gớm 
5315,1132,Disgust,tao ghét nhất mấy mẹ ngoài bắc cứ ỉ lớn_tuổi hơn là có quyền chửi người khác là láo_toét trong khi mình nói_chuyện như l đcm gặp tao tao rút chìa_khoá xe của mụ ném ra thật xa cho đi nhặt xem lúc đó gọi con bả kiểu gì . moá lắm lúc không muốn tạo nghiệp mà gặp mấy con_mẹ già mất_nết này điên thật chớ
5316,945,Enjoyment,tự_hào ngồi mâm dưới
5317,202,Enjoyment,ôi vãi mình lên fan cứng rồi cơ 珞
5318,1804,Enjoyment,dù ra sao vẫn giữ nụ cười và sự tự_tin
5319,580,Anger,quảng_cáo đéo gì tao thấy đáng sợ vãi .
5320,735,Disgust,lêu lêu đồ con_nuôi
5321,1647,Enjoyment,này gọi là theo kịp_thời đại : ) ) ) )
5322,1310,Sadness,ụa cho fa đọc chi rựa huhu
5323,1829,Other,êu ơi mỏng_manh thế ? ?
5324,1458,Enjoyment,rất hợp_lí
5325,1862,Surprise,bộ phim hấp_dẫn quá
5326,1747,Surprise,dume s giống suy_nghĩ tao thế nhỉ : ) ) ) hihi
5327,889,Sadness,còn tệ hơn năm_ngoái
5328,1513,Enjoyment,nụ cười của crush kích_thích vãi : ) ) ) ) ) )
5329,344,Enjoyment,cười vãi : ) )
5330,1179,Enjoyment,ôi đáng yêu quá . đến bao_giờ người đàn_ông như_thế_nào mới xuất_hiện trong cuộc_đời tôi đây
5331,677,Other,đâu nhất_thiết mỗi cầu_đường hả bạn ?
5332,1591,Anger,dẹp . đéo lưu_luyến .
5333,1930,Surprise,"và bức tường , khung lan_can , cây_cối y_nguyên sau ngần ấy năm ư ? "
5334,422,Anger,"địt_mẹ , mình làm khách_sạn , lúc vào check phòng kinh vãi lôz . ai họ có ý_thức thì không nói , chứ đôi nào mà ...... thì thôi hôm đấy cô dọn phòng xác con_mẹ nó định"
5335,1284,Disgust,đỗ góc cua như này thì khuất tầm nhìn quá . chs bênh
5336,346,Enjoyment,"hồi lúc tao ăn lạp_xưởng mắc xương , nói mà cũng đéo ai tin . tao hiểu cảm_giác của mày lắm ?"
5337,1516,Enjoyment,tao bướng nhưng mặt đéo đến_nỗi như con_bé kia 藍
5338,480,Enjoyment,"quỷ cái chứ ma đâu mà ma , haha"
5339,1393,Enjoyment,là khi gặp nhau mọi suy_nghĩ buồn_bực trước đó nhường chỗ cho cậu : ) )
5340,67,Anger,"tao đã từng bị , gào_thét không 1 ai quan_tâm . 1 lũ hơn chục thằng con trai đến bây_giờ nhìn mặt lại từng thằng tao vẫn căm . hôm đó tao xuýt chết_đuối đmm lũ lol nghiệt súc ấy vẫn chưa bị quả_báo"
5341,407,Other,"giận lại làm gì , cứ để cho anh yêu thời_gian thoải_mái . khi nào thấy ổn sẽ tự_động xuất_hiện còn không xuất_hiện nữa thì tự hiểu = ) )"
5342,1826,Enjoyment,"đến giờ , em vẫn đang đợi anh , người sẽ đúng và thời_điểm sẽ đúng"
5343,880,Sadness,bài mà từng nghe khi tổn_thương lần đầu
5344,1047,Sadness,per huhu mất đi_đồng_nghiệp 
5345,1851,Enjoyment,độc_nhất_vô_nhị . kkkk
5346,1781,Disgust,ác vãi
5347,1902,Disgust,"nếu không có câu "" per cổ_tích per , tao sẽ vả thằng add vỡ mồm ...."
5348,861,Other,ra đường không cầm theo đá phong_thuỷ rồi
5349,417,Other,cũng muốn có những hành_động đáng yêu nv
5350,1110,Enjoyment,per nói bao_nhiêu lần cũng không thấy đủ ... em yêu_anh
5351,1403,Disgust,không ai cho không ai cái gì . đừng nghĩ rằng cho đi sẽ nhận lại được điều tốt_đẹp
5352,464,Enjoyment,chuẩn rồi bác . : ) ) ) )
5353,821,Disgust,bẩn quá
5354,1271,Enjoyment,rất vui_mừng khi ông ấy rời việt_nam an_toàn tuyệt_đối ....
5355,192,Disgust,"lại 1 đứa nghĩ trump chỉ làm_trò , haizz"
5356,1189,Enjoyment,tưởng tao sợ ư từ cái lần mày doạ rắn tao và tao rơi điện_thoại cuối_cùng vỡ màn_hình là tao đéo sợ nữa nhớ
5357,1279,Disgust,nhìn quả pin ngứa_mắt vãi
5358,459,Other,chắc đây là chuyện không có thật thôi . mình đọc qua cũng biết chắc_chắn không_thể là chữ trẻ_con được
5359,1485,Sadness,tao cũng đang là con_ghẻ của tạo_hoá
5360,1918,Anger,không cho giáo_viên cái quyền gì thì lấy gì mà dạy nhất_là thời_buổi lố_lăng như bây_giờ ... nó quỳ lúc nhỏ khi nó sai còn sửa được đợi lớn lên thì bố_mẹ quỳ nhìn nó vào nhà_đá
