,free_text,label_id
2026,em cảm_ơn anh đã chúc cho những thí_sinh 2k1 có 1 kì thi tuyệt_vời em đã bớt lo_lắng hơn rồi a,0
2027,Nhờn với Đông_Lào à : >,0
2028,Ngầu men,0
2029,Củ_Cà hay ( y ),0
2030,Cô ba gì đâu mà râu_ria đầy mồm,0
2031,Văn_Trường dell nhịn đc cười 藍,0
2032,"Bác Trọng : "" uy_tín Việt_Nam trên trường quốc_tế lên cao , được nể_trọng và có tiếng_nói trên trường quốc_tế "" = ) ) ) Lol",1
2033,Chưi cho nhiêu vô ơ đai loan nhiêu ngươi băc lăm đo con no đên cho may 1 trân ko cân quy lay đâu nha,2
2034,Bản này đẹp hợp anh ưi,0
2035,"Ai nói niềng khay trong suốt không hiệu_quả thì là do chưa biết với Leetray rồi . Mình đã kiểm_chứng nha , niềng được nửa năm rồi . Anh_chị_em có nhu_cầu niềng thì tham_khảo nhé",0
2036,Thời_gian không cho_phép ,0
2037,2,0
2038,Ngọc_Mỹ cánh hoa kìa : ) ) ),0
2039,Đậu_Quỳnh_Nhi k qtam mà thấy tn khá nhiều,0
2040,Looks like lon,1
2041,Dân_quân ? ? ?,0
2042,Tao hỏi thật trang này phải phản_động k tao theo vs ,0
2043,Vcl nghỉ me,1
2044,Kéo đàn violin thì làm đếch gì được .,1
2045,đợi cc,1
2046,bú nhanh,0
2047,Lam giong bede ws,1
2048,T đang nhìn clgv ,1
2049,Khánh_Toàn,0
2050,Phạm_Văn_Lộc chính_tả như lol lộc ạ,2
2051,Chắc trái_đất tuyệt_chủng quá : ( (,0
2052,Đoàn_Duy_Diện đc a ơi,0
2053,1 giáo_án mới = ] ] ] ],0
2054,Tôi hiểu các anh đến thế_là được rồi,0
2055,đế_quốc tư_bản ngoại_bang thì muốn gắn 2 cái đảo đó vào việt_nam ! còn lãnh_đạo đông lào thì lại muốn gắn cả việt_nam vào dưới đít trung qq ! ! ! thật oan_nghiệt,2
2056,Nhỉnh mặt là thấy ác_quỷ rồi,1
2057,"Tao biết ngay là có quảng_cáo trá_hình mà , vừa bút vừa thuốc",0
2058,"Khanh_Pham đấy là mấy cái thể_loại âm_nhạc của chúng_mày , nhạc Sơn_Tùng trẻ_trung có vần điệu vươn xa nước_ngoài và nước_ngoài chỉ có_thể nghe nhạc như_thế . Mày thử mang nhạc jack của mày ra nước_ngoài xem có bị cười vào mặt không ? ?",2
2059,Hix,0
2060,Lê_Thị_Hương_Giang hot trend ngày nào cx làm,0
2061,Cực_kì_thiết phục !,0
2062,Mi nô đủ đẳng_cấp với Minh_Hiếu đâu ,0
2063,Vấn_đề bv đi ad e mình bục ruột r khám ở bv xong chụp xquang các kiểu dm bác_sĩ vẫn nói ko sao giữ 1 tuần bảo xuất_viện thì ko cho may hôm_qua kịp xuống hà_nội khám nta bảo mổ bác_sĩ mà chả khác j ăn_cướp chụp xquang thì nó bảo phải chờ mai ms chụp đc hl v,1
2064,Kim_Thanh đm thanh nhé,2
2065,"Đây là dấu_hiệu của tết gần kề . , ",0
2066,: ) ) thấy nó vô_duyên sao á,0
2067,đào tươi nha,0
2068,tầm này năm_ngoái  . năm nay mh để đầu nguyên_vẹn k trao cho ai hết .,0
2069, lớn vẫn muốn xem ns j e sói,0
2070,Hôm_nay Trung sẽ sống thật với giới_tính của Trung : ) ),0
2071,Thế đéo nào giờ lại bay được vào cái page này ? Cơ_mà Ad chửi hay tởm_lợm luông . Méo liên_quan đâu nhưng kết mịa ad rồi và e muốn bái sư .,0
2072,Cực_kì thuyết_phục : ) ) ) ) ),0
2073,"Trần_Dần nói là mình cũng là yêu nước kìa , đã thay_đổi tư_tưởng đấy",0
2074,Anh ba_phải sinh_hoạt lại giờ_giấc .. chứ thấy là thiếu chuyên_nghiệp lắm .. những cựu tuyển_thủ vcsa .. yêu_mến SBTC nên em mới góp_ý,0
2075,Gặp mình dọn ra ngoài nhậu cho oách xong đi taxi về kkk,0
2076,Cô qua học thêm vs t,0
2077,Hô_hào tuyên_truyền quyết_tâm phòng_dịch nhiều rồi một_số người vẫn cố_tình kô tuân_thủ cách_li ô phải dùng tới nắm_đấm thôi .....,2
2078,Phuc_XO ?,0
2079,Chương_Đình_Ias xin vid bạn,0
2080,An_ủi người ta đi các b,0
2081,Trần_Diên_Dưỡng_Omg ,0
2082,Bây h so hay sam gì nhìn cũng đ dám ăn ,1
2083,Thuốc_lào cao_bằng hút phát phê đến đỉnh não nha các bạn,0
2084,"Mình cũng muốn đẹp lắm , nhưng sợ tuong lại bị bệnh ung_thư ,",0
2085,Nấu nổi canh chua như cái bả lồn vậy ai dám ăn . Tao nói hả cái mặt của mày nhìn như trái hủ qua,2
2086,Ok tao lên fc rồi ae ơi . Xin 1like đc không ahha,0
2087,thử live stream đố anh bắt được em ai_ngờ đố em chạy được anh đấy,0
2088,"Chúc_mừng con quỷ này facebook nó bị hacker việt_nam đánh sập rồi , toàn_bộ đồ mua để bán online nó để ăn rồi kkk . ( thực_ra nó là phụ hồ nhé ) .",2
2089,Mk,0
2090,Hương_Thảo no comment chỉ để mặt cười,0
2091,"Nguyễn_Anh_Phước t chửn bị nửa lít axit , chặt 1 cái t tạt dô tay liềnnnn",0
2092,mua những loại sách này thật khó,0
2093,Hay y cj,0
2094,toàn giáo_án lủng,0
2095,Tấu hài như nhau : ) ),0
2096,Miệng con này còn thúi hơn cái hầm cầu,2
2097,Sạo lol quá,1
2098,Haizzz .... lại câu_chuyện sợi dây kinh_nghiệm . Rút mãi ko hết sợi dây . Dây dài vãi .,0
2099,Phan_Mạnh_Cường ? ? ? Mình là hàng_xóm à mà biết nhau rõ thế ? ? ? Ơ mà nhà b ai xung_phong tạch chưa để nhà mình còn đề_phòng dịch_bệnh nghiêm_túc hơn,0
2100,"Nguy_hiểm , vì chút lợi_nhuận trước_mắt mà huỷ_hoại môi_trường thành vùng_đất chết ngày_càng rộng ...",0
2101,Sale 99% thì mua,0
2102,Nguyễn_Trọng_Hiệp được của lóo,0
2103,Đoàn_Duy_Diện ở đâu v,0
2104,Ê. Sao tụi mày ko đi kiện kìa . Ngồi đó gõ bàn_phím mạnh_tay thế ? ? Đau tay đây .,0
2105,Chị đi mỹ hả.sao chị đi vậy .,0
2106,Không dám tỏ_tình thì mời các em về với tộc của anh ?,0
2107,Điệp_Thương buồi a mày,1
2108,"Báo này viết thiếu . Tiệp về VN từ hôm 25 rồi , đến hôm 9/3 bị sức_ép từ cộng_đồng nên thành_phố họ cho đi xét_nghiệm nhưng ở trong video thì lại đưa đi cách_ly . Tính từ hôm 25 đến hom nay là mùng 10 thì là 15 ngày thời_gian ủ_bệnh đã hết thì còn cách_ly người ta làm gì ?",0
2109,ad càng ngày thấy càng ngu thì fải,2
2110,Phang mẹ nhau đi,1
2111,Giông_giống con tâm thân,1
2112,vui_vẻ ko quạo : ) ) ) ) ),0
2113,"Ở nhà vẫn đồng_lòng với dân_tộc được bác ạ , không nhất_thiết phải ở trường đâu bác ơiiii",0
2114,nghe_nói tết đến,0
2115,Xin vd b,0
2116,Thiết_nghĩ thầy sẽ mở lớp dạy múa : ),0
2117,Hồ_Viết_Thắng,0
2118,Của gà rán đấy,0
2119,Chúng_nó đang bận vơ_vét thanh_lý đất_nước này,2
2120,ở Việt_Nam tụi tao xuống_đường suốt mà : ) ) ),0
2121,Khánh_Vy ngộ ha ,0
2122,Thế đây là gì vậy ad ... có nhầm với kicm không vậy ... Mù_chữ rồi à,0
2123,xàm lồn,1
2124,Ảnh thu_thập đc .,0
2125,Bài này nghe không hay như những bài trước ý_kiến riêng,0
2126,Ông trọng cao_tuổi rồi mà vẫn giữ chức_vụ to ghê .,0
2127,Anh Tuân cười hoài_.... Dễ_thương,0
2128,Tin đc không,0
2129,Cô Lan cười_duyên ghê,0
2130,HÔ + MÔI DẦY + THẤT_HỌC + VÔ VĂN HÓA = LINH CÁ_LÓC CÓC ,2
2131,Linh_Chi mình sai . Mình xin_lỗi .,0
2132,Tặng ông 1 like,0
2133,"tội_nghiệp con_nhỏ , khùng lâu năm",2
2134,Đc thế_này thì còn gì bằng ,0
2135,Hoàng_cung Thuý_Kiều nước tư_bản là lone gì za,1
2136,Khi K còn cs . ĐMCS,2
2137,Đc ván hay ông giáo gáy khét vc= ) ) 殺,0
2138,"Bể manh rồi , cô vi làm quốc_sư Trần dần be mảnh , ngài đã không cảnh_báo trước khi cô vi hỏi_thăm , làm dieu dung cơ_đồ",0
2139,Mặc đồ sang mà đâu có xấu nói thiệt á,0
2140,Thu_Hít trẻ trâu,2
2141,nà ní,0
2142,Ghế xịn vl,0
2143,Cực phục thuyết kì,0
2144,Ma_Quốc_Luân ko phải kì_thị,0
2145,Đỗ_Ngọc_Phương_Trinh Lê_Nguyên_Thảo_Chiêm Khánh_Ngọc_Ha_Huynh Ngoc_Anh_PhạmJen_Phí Phương_Thảo mừng rớt nước_mắt luôn á mọi người ơi : ) ) ) ) ),0
2146,Linh_Phan_ừ,0
2147,"mật_độ dân_cư đông , không có quy_hoạch rõ_ràng , chết vẫn là thằng dân thoii",0
2148,Quẩy lên anh_em !,0
2149,( ' - ' ),0
2150,Coi giải trí nè mấy bợn kkk,0
2151,ngươi tinh trên chiên trân . mai đinh gi đây,0
2152,Vụ gì vậy,0
2153,Thang ngu k biet do la co gi a,2
2154,Phía sau 1 người đàn_ông thất_bại là 1 người đàn_bà xui dại,0
2155,Thấy thầy phụt có kích_thích ko : ,0
2156,"Đoàn Chinh con quái_vật chắc được xuất_hiện 1,2 phút trong bóng_tối",0
2157,Ngu na noi tren troi duoi dat k,1
2158,Nghe có_vẻ mina nhưng lại là abe : ) ),0
2159,Mãi méo đc fan cứng,0
2160,Thế ông ad có biết một loạt phóng tên_lửa ( loại tên_lửa hệ Ca-chiu-sa ) để dọn bãi tốn bn xiền ko ? Một loạt của một xe có_khi đã cỡ trăm triệu ( hay cả tỷ ) .,0
2161,Mái_tóc bổ luống huyền_thoại thời đan trường : ) ),0
2162,"hơi buồn một_chút , nhưng một_mình vẫn hơn ..",0
2163,Nhờ chị Nhung nên VN đã bước vào trận 2 : ) ),0
2164,Bắc mẻ đền lại,0
2165,Khong,0
2166,Bút này chắc ko bao_giờ hết_mực = ) ) ) ) ) ) ) ) ),0
2167,Tham thì thâm thôi,0
2168,Trần_Lâm coi sao chứ t sắp ra QB quính lộn rùi á = ) ) ),0
2169,Được của ló thank thầy,0
2170,Bài này theo ý_kiến riêng của em là không hay mấy nhạc át hết vocal rồi giật đùng_đùng chả nghe rõ được giọng mấy : ) ) thế nhé mong các bác đừng gạch_đá ,0
2171,Lâu r mới thấy bác . chúc bác nhiều sức_khoẻ ❤,0
2172,Thầy ơi bọn này khịa nè : ) ) Mà cho em xin tên YT mới ạ .,0
2173,Ít tt page đăng bài lên bộ_tộc không đc duyệt vẫn được fan cứng : v,0
2174,"hèn_chi Hà_Nội khói bụi mù , ô_nhiễm ngút trời ! bao_nhiêu rác củi gom về Ba_Đình đốt hết ! ... báo nào nói ngoài đó dọn nhà đón tết gây ô_nhiễm có sai đâu ! ! ! chỉ là tế_nhị ko nói là cái nhà nào đó thôi ! hehehe",1
2175,1 chính_quyền thối_nát . Ngậm_miệng_ăn_tiền thì nói được gì nữa,2
2176,chuẩn giáo_án cặc to,1
2177,xinh vaicalon y kien gi,1
2178,Phát_Thịnh thầy tui như thằng xì_ke .,0
2179,chưa kịp tạo_dáng mà bà_già tao đã chụp . Tùng said,0
2180,Kêu_ca cc - _ - đấy là đặc_sản nhân_dịp tri_ân khách_hàng của THP đấy : - >,2
2181,Mà bâ ơi mà ba,0
2182,quần đấy em mua có 50k thôi,0
2183,Linkkk,0
2184,"điện tính theo số nhé ông ad : v mà cũng kệ đi vì mình có lên_tiếng cũng đéo ai quan_tâm đâu , quan còn đang bận : 3",0
2185,Ủng_hộ cô ra album luôn ha : ) ),0
2186,Sơn móng dò móng tay . Chỉ có_thể là miền tây yêu_dấu . Cô dễ_thương hết_sức ! ! !,0
2187,hag nay no xam,0
2188,Dịch vọng nehhh Phạm_Quyết,0
2189,Giày fake giày real cũng là giày đều mang vào chân đều đạp đất hên xui đạp cứt có gì đâu mà cứ phải phân_biệt này_nọ đã vậy k biết có tiền mua nổi đôi dép k ở đó mà tỏ ra thượng_đẳng phân_biệt fake & real,1
2190,Mẹ high xinh gái ✌❤,0
2191,Chế này xênh thế hả trời,0
2192,Nhi thèm cake plan and tea milk bonus rice sườn pig,0
2193,Cực_kì thuyết_phục ,0
2194,con thưa cô,0
2195,Không hay !,0
2196,Nguyễn_Thành_Luân mấy h,0
2197,- _ - Cái gì của VN nó cũng thối_tha vậy cả !,0
2198,Dân Việt mình chịu_chơi lắm ! nợ trả_góp có sao đâu ... ! nợ vay nóng còn chơi ok mà ! nợ công cũng ko ngoại lẹ nhá !,2
2199,: ) ) cái gì nữa đây ! Sao tao vẫn chưa thấy ai quan_ngại : ) ),0
2200,Mẹ,0
2201,"Ko đâu ad , chúng_nó ngu đó , Cẩu_Quan thua mưu Trung_Chó nên cớ sự mới ra9 như_vậy !",2
2202,được anh ưi,0
2203,Hiếu_Lư cmm,2
2204,Tức ghê á ! Hiền_Võ,0
2205,phải cho tùng xem cái khác mới bỏ được mèo tom vd : thơ_nguyễn,0
2206,Thêm quả kính thì có khác gì siêu_sao điện_ảnh : ) ) ),0
2207,em tưởng linh vật chứ : v,0
2208,Thu_Boo chân tóc nhìn có vê thưa hả e .,0
2209,Dell còn gì để nói : 3,1
2210,Quần của người có tiền nó khác 殺殺,0
2211,Haiz ! Vậy_mà vẫn có mấy thằng ngu tin đảng ! : ) ),2
2212,Anh nhà ở cầu_giấy ,0
2213,Liệu coa lủng như giáo án藍藍藍藍藍,0
2214,Duyên_Suk thế nên t chỉ lướt xem ai cùng quan_điểm thì vào cmt thôi . 藍,0
2215,chuyện tâm_linh địt lỗ đít từ ba gà,2
2216,Cứ vay đi rồi trả bằng đất ! Lo gì ! ! !,0
2217,From_Mixi_Bắc_Giang chúc bộ_tộc nghỉ lễ an_toàn vui_vẻ,0
2218,Cho xin bài nhạc,0
2219,Nước_da có_vẻ bóng_bẩy hơn 藍,0
2220,Khánh_Chi đẹp quá,0
2221,Gia_Huy_Nguyen .,0
2222,Nhờ có c.a mà m sống yên_bình đấy ad : ) ) tận_hưởng mùa hè bất_tận trên thiên_đường đê,0
2223,Nếu chôn thì ô nhiểm nước với đất : 3,0
2224,toe toét,0
2225,Nguyễn_Trọng_Thái đợi cái lone,1
2226,Thằng dư_luận_viên Đinh_Bá_Trung ! ! ! Thớt nào mày cũng cmt không có não thế,2
2227,Yêu chị lắm,0
2228,Đi_cầu thì phải cần giấy,0
2229,"Trước con Tun nhà em cũng hay tha đồ về nhà , nhưng em thịt nó rồi",0
2230,14:01 bí_quyết : ) ) ),0
2231,Phản_động là gì ? Đứa nào hiểu nói tao nghe với .. tao thấy thằng ad nó nói lên những cái sự bất_cập của xã_hội hiện_nay .. có gì là phản_động ?,0
2232,Chào a hai 藍,0
2233,Có reaction lại trận đấu ko thầy,0
2234,Chúc hơi muộn đó abe : ) ),0
2235,Mua ở đâu_đấy ad ?,0
2236,Lại đi càn_quét cướp_giật của dân ... tết đến_nơi rồi 9 hộ gia_đình sẽ ở đâu_đây .. thế mới biết bọn cộng_sản nó tàn_ác như_thế_nào ... có_lẽ xuân này 9 hộ gia_đình vừa bị cướp nhà chỉ ngắm tượng_đài và ảnh ông họ hồ cũng đủ rồi .. mẹ cha chúng_nó bọn mất lương_tri ...,2
2237,Tại_sao cứ thích giả_mạo người khác vậy nhỉ = ) ),0
2238,Dễ_thương xĩu lun à chời hihi,0
2239,Cực_kỳ thuyết_phục : 3,0
2240,Ngoại_tình vậy_mà thầy nói mẫu_mực ,0
2241,Nó làm gì kệ mẹ nó đi,1
2242,Cực_kì thuyết_phục ! ! ! ! !,0
2243,"Trông người , ngẫm lại mình mà thấy chán @ @",0
2244,Cũng k biết phải nói gì luôn . Ngay lúc đất_nước đag phải nổ lực chống dịch thì lại có những thành_phần như v ,0
2245,thế cơ à ! !,0
2246,"Lòng tốt của mấy anh_chàng này đặt không đúng chỗ , sửa xe dù không chặt chém cũng phải lấy tiền sòng_phẳng với công lao_động bỏ ra . Xã_hội đáng trách ở chỗ còn quá nhiều người lợi_dụng lòng tốt người khác .",0
2247,Ác quá,0
2248,Nóng vậy ở trong nhà cởi áo là mát nhất : V,0
2249,Tùng sói sad : các ae ạ vì lương ông_già mỗi thág có 7-8 triệu ko đủ mua sữa cho tôi nên phải làm thêm vc này mong ae thông cảm,0
2250,Trâm_Trâm từ vụ linsied chị đã nhận ra hắn rất giỏi sủa,2
2251,"Mình góp_ý nhé . Ý_kiến của mình là như này , mình nói ra nếu có mất_lòng anh_em thì mình cũng chịu , tại vì mình cũng chỉ muốn đóng_góp một_chút ý_kiến cho anh_em biết là mình cũng là một người có ý_kiến , mình là con_người không thích nói dài_dòng , chỉ đ",0
2252,Thầy đỉnh vc,0
2253,Phương_Minn me-too,0
2254,"A Tuân là chồng tui nha , cấm ai giựt",0
2255,Trần_Dần cũng như bao người Việt ở hải_ngoại khác thôi . Sớm_muộn gì cũng phải nhận ra đâu mới là quê hương.chã qua là trước hay sau mà thôi,0
2256,Tuổi_trẻ bây_giờ chịu_thua,0
2257,Như ,1
2258,Trần_Quốc_Việt haha tập dần cho quen,0
2259,"Đức Tân_bạn ơiiiiiiii . B gì đó ơi . Sao bạn cứ lôi Tùng vào chuyện của Jack thế ạ . Ủa , 2 người có lỗi gì vs nhau à",0
2260,Đan_Vy_Đăng_Đặng_Thái_Tuyết_Hồng ai thấu bằng cô Hồng : ) ),0
2261,Ido nhìn hơi bị ngáo ,0
2262,Buồn cho anhh tuiii,0
2263,Hay vai lon anh à,0
2264,HAY lắm abe oi = ) ) ),0
2265,X,0
2266,Mình hieu nhìn nét giống Ốc_T_Van quá,0
2267,Thành Cương nghĩ ló chán đmmmm,1
2268,Maria_OzaBe thời còn chơi bê đê,2
2269,Đôn chề đẳng_cấp : ) ) ),0
2270,Cave mãi là Cave thôi,2
2271,2 anh nầy nói_chuyện như 2 anh ngáo đá,2
2272,Bùi_Đức_Hậu nói đúng còn nói to_vl ) ),0
2273,Trông thì mặt hơi vô_lí nhưng khá đẹp_trai anh ơiiii,0
2274,Linh_Phan,0
2275,"Đây nó đây , đeo khẩu_trang còn bị nhiễm các bạn à",0
2276,"ăn mãi rồi nó cũng nhờn . Như kiểu nhờn thuốc cảm , sâu_bệnh nhờn thuốc trừ sau vì năm nào cũng thuốc đó ấy . Rồi người Việt mình đều thành siêu_nhân cả : v",0
2277,"Noãn_Noãn ừ . Đâu có sao đâu . Mình cũng nêu ý_kiến thui ,  . K có gì hết á . Lần này k hợp , lần sau nhớ ủng_hộ nha bạn ",0
2278,Thanks a2 Tan_Ve,0
2279,Đứng nhất người Việt_Nam là một người Việt_Nam là một .. Đúng !,0
2280,Nguyễn_Trọng_Hiệp_Đm óc cức à bạn trẻ ...,2
2281,. trung dần,0
2282,Chị ba là cành_vàng_lá_ngọc,0
2283,Nhìn cô nói_chuyện thiệt tình mà dễ_thương sao đâu,0
2284,16+ 1 = 16 × 2 ?,0
2285,Bác Dần về sớm làm lại bộ răng cho đẹp_trai nha bác .,0
2286,Đẹp ma vui thế,0
2287,Sena lúc này,0
2288,Thg tùng m coi_chừng,0
2289,Như mấy ng ae bên trên .. : ) ),0
2290,Có_thể là một diễn_biến khác,0
2291,thay_mặt anh_em Cao_Lãnh chia buồn cùng_anh,0
2292,"Bác Dần ơi , cháu thấy Bác hướng về đất_nước rồi đó ! Chúc Bác nhiều sức_khoẻ ...",0
2293,Giàu hồm ớ,0
2294,Chi 3 bom nguyên tử,0
2295,Ngoc_Pham đệch,1
2296,Chúc mưng .. ! ! !,0
2297,Hí ! anh_em,0
2298,Ôi hoàng_tử hãy tha_thứ cho thầy của em bị dính lời nguyền,0
2299,BD,0
2300,Nhung cau tra loi cua Tran_Dan de ket thuc cuoc phong van rat co y nghia . Chuc ong suc khoe . Đất Nước Bhutan Miễn_Nhiễm Trước Đại Dịch Chúng Ta_Nên_Học_Hỏi Họ,0
2301,Mai_Anh c ở lạc long quân - cầu_giấy hoặc triều khúc em nha,0
2302,Nguyễn_Kỳ_Phước tụi nước_ngoài bắt_nhịp chậm vại lòn ,2
2303,"Là con gái nhất_định phải nỗ_lực , nếu muốn giàu mà k muốn nỗ_lực thì vào đây tham_khảo làm_đẹp : ) )",0
2304,"e chắc_chắn nghề CA cũng cao_quý , chỉ có .... : (",0
2305,Link em_gái ngon_ngọt nước nè bao phê luôn,1
2306,haha,0
2307,Đẹp chỗ nào thế,1
2308,làm lít rượu chưa đủ thì đôi lít ,0
2309,Tháii_Hèn cho e xin video vs a : v,0
2310,toang thế đéo nào đc a,1
2311,Cái này lâu lắm rồi .,0
2312,"Nghe bảo thịt sam ngon lắm , còn thịt so thì ít nghe ai kể lại",0
2313,"có ai để ý chữ ở biển xanh xoay tròn kia ghi "" Tương_lai chung ngồi nhà "" : ) )",0
2314,Chửi để câu like,0
2315,Kỳ wa vậy ta,0
2316,Thân_Hoài_Thương lại thêm 1 đứa tai trâu : ) ),2
2317,殺殺♥️,0
2318,Thich chi nhi,0
2319,Uyen_Le loại có trứng ah tầm hàng trẹo thui,0
2320,"Chị là người nước nào , cha mẹ của chị là dân tộc nào",0
2321,Dù là trên shoppe nhưng_mà nhận dc vẫn là vô_giá,0
2322,"12:55 "" sau khi phỏng dấn , tui sẽ quính cho bài dõ , cho cho cho ......... Cho cho cho ........ Cho cho cho ........ "" = ] ] ] ]",0
2323,"Ngày_xưa cũng có cái hội kích_động nhân_dân , phật_giáo đi cướp chính_quyền đó thôi : ) )",0
2324,"Tui nghĩ bài này chỉ dọn đường trước hoi à . Nghe lần đầu lạ_lạ , nghe mấy lần sau hơi bị nghiện á . MV đợt này chủ_yếu quảng_cáo thì phải . Còn chờ Đom_Đóm ra MV nữa cơ . Mọi người ủng_hộ Jack nha .",0
2325,Nhân_viên bưg nước mà xạo xạo,0
2326,"- lần này ông_già mang đi tận 5 vali tiền cô_chú ạ , kh cần phải lo đâu .",0
2327,Ảnh gốc của aba đây nha,0
2328,Đôi_khi quảng_cáo với cái đầu ngắn nên bị tổ trác . Thay_vì hoà_đồng thì cứ thích tỏ_vẻ bố thiên_hạ . Chán ông vin fet,2
2329,Thề chứ team mấy ông Thái chưa vào phase 6 mà lỡ knock nhau là bỏ_qua : ) ) còn VN thì kệ mẹ knock là gạt đ quan_tâm phase mấy CHÁN,0
2330,Còn chứ : bg thua somali,0
2331,xịn xò như này k thầy 樂,0
2332,Rồi xong . Mong Việt_Nam không bị dính thêm một chưởng COVID-19 nữa đi .,0
2333,K chơi mấy trò này chó lấy j nuôi bụng bầu ?,1
2334,"Con này nói_chuyện thì biết 0 có học , bit đường sống của nó là đúng , đó cũng là thay trời hành_đạo",2
2335,Tức = ) ),0
2336,Chốt đơn chốt đơn nghe mắc_cười nên ghép thôi,0
2337,BaroiBeo_X tieu tieu,0
2338,giang_hồ bần,2
2339,Đụng tới cô Minh_Hiếu là hỏng được à ngheee ... ♥️con mến cô vì cô rất chiều fan ... thương cô lắm♥️,0
2340,0917043577 vinaphone nha cô ba,0
2341,Chao chi danh linh di chi em ung ho chi,0
2342,chi ba vang ngoc vang that dep,0
2343,Hình_như có râu,0
2344,Hoàng_Anh : ) ) ) ),0
2345,Anh_em thất_lạc nè Thầy Ba : ) ),0
2346,e chúc_panda của abe iu dấu 20/10 vui_vẻ nhé và đừng quên xoá kênh,0
2347,Nhị_Thắng của chúng_nó tất ,0
2348,"Trên viết thứ_trưởng , dưới viết bộ_trưởng",0
2349,Mấy anh_chị nói đúng rồi nha,0
2350,"Từ ngày Chung lên thay Nhanh , xong Chung cho Nhanh xập nguồn , thương anh quá , ngu đoé gì mà ngu thế đào_tạo đệ_tử cũng cần cái , chí_ít ra cũng phải chết thì cũng xin thế cho sư_phụ chứ lỵ . Cứ hoang_mang mãi , đến vụ Đồng_Tâm anh Chung đường_hoàng thế hoá_ra chỉ là anh cahs . Tin anh ấy nhá bà_con hết cửa , thật đấy",2
2351,Thu_Thảo mà phải công_nhận là từ tháng 2 địch đã nổ ra ở Mĩ với Châu_Âu và HQ rồi mà cô này còn dám đi du_lịch qua bên đó  gan thiệt sự á,0
2352,Linh_Phương ư ư,0
2353,dịch vọng hậu đây,0
2354,MC bơ đơ à,0
2355,Xạo lồn hông có gì vui nên chúng_ta hông nên xạo lồn,1
2356,Awww con chú cute hơn gái roiiii,0
2357,Truyền_thống của dân ta là đoàn_kết mà đoàn_kết là sức_mạnh đẩy_lùi mọi kẻ_thù huống_chi là dịch Việt_Nam cố lên chúng_ta sẽ làm đc,0
2358,"Video này ông Dần nói rất đúng , cả vấn_đề biển đông và tinh_thần dân_tộc . ông về VN fan hơi bị nhiều đấy",0
2359,Vãi ai ăn mặn thế ba_phải bả đại_gia thì còn suy_nghĩ lại hoặc quá xinh . Chứ như hiện_tại thì ....,0
2360,Like_Page_Giúp_Mình ạ,0
2361,2tr 1 trận a nhõ 藍,0
2362,Mai_Nam_Hải khổ_thân anh tui,0
2363,Cứ tưởng toà_án chứ,0
2364,Duy_Nhữ m bắt trend nhanh á,0
2365,Tháng 7-8 trăm trịu,0
2366,"Ad co hoc trong truong lop ra ko , sao ma vhui hay thế .. ",0
2367,dmcs nước còn nợ nhiều .,2
2368,đẹp zai của abe là đây,0
2369,Like kênh fake mà_còn lóc chóc = ) ),0
2370,"Yêu làm gì , cứ sáng_sáng chơi game hay đi làm , tối về xem anh stream roiii ngủ , nhàn_nhã : 33 .",0
2371,con cat bu chan,1
2372,"Tôi sắp trễ , chuẩn_bị đi làm mà không_thể bỏ_qua video này được .",0
2373,Nghe có vẽ nông_thôn nhưng rất thành_thị 藍,0
2374,Mong sao vn binh yen,0
2375,Chuyện có xíu cũng cắn nhau dc,0
2376,Chắc mặc vội đi ì ven nên k kịp kéo khoá,0
2377,1p vui tay của con_mẹ mà con_con nghỉ chơi tết = ) ) ) ),0
2378,Có lon đâu mà chùi . kkkk,1
2379,vãi ...,1
2380,bớt sống ảo giùm,1
2381,Hiệu cao_bằng nó phải như_thế 藍,0
2382,Đoàn_kết đoàn_kết đại_đoàn_kết ! ! ! 欄,0
2383,Mạnh_dạn xin địa_chỉ ' : ) ),0
2384,Nguyễn_Hồng_Nhi ai thì m cũng biết : ) ),0
2385,Ad cứ mà cẩn thẩn bọn dlv . Cứ ghi vầy : Đụ_Má_CSVN,2
2386,Đến nc này thì đel bb rì hết,0
2387,2019 mùa các giáo_án sịn xò ,0
2388,nặng_mùi,0
2389,Quyên_Phạm mịe : ) ) ),2
2390,Minh_Hoàn sắp đến 165 cầu_giấy r đấy b,0
2391,Trung_TN b phân_biệt đc k v,0
2392,Boac là cha là mẹ chúng_nó ! ! ! ! . Khổ cái boac là người KHỰA nên mới đau . TỨC_LÀ BÂY CON_HOANG CỦA KHỰA PHẢI GỌI KHỰA BẰNG ÔNG NỘI_NGOẠI,2
2393,Welcome to Vietnam,0
2394,Nên kết_nạp lảo ta vào Đcs vn để làm chủ_tịch nước hay thủ_tướng để lèo_lái vn trở_nên hùng_mạnh như nam Hàn để không còn ai trốn qua đó làm công hay ở_đợ nữa !,2
2395,Cu Tủn hình_như miễn_phí cả ăn_ở,0
2396,Người cõi trên chuẩn bị trốn về việt nam cũng còn nói cõi trên hoài mệt quá,0
2397,Tui cười tui ỉa với cô luôn ấy ,0
2398,cdm,1
2399,thí_sinh Thanh_Độ đã hoàn_thành suất sắc gói 80 điểm,0
2400,Ơ ơ anh ơi gỡ danh_hiệu fan cứng của em đi,0
2401,Chui du da chi khau nghiep nhe cho rui ke le rui chui ha,2
