,free_text,label_id
18366,@ Minh_Hiếu lên clip chửi minh khịa đâu dám nói minh hiếu ... nghe chưa,0
18367,Thi_Ribi c kế_toán nên xem,0
18368,Anh lên anh đấy mai anh tính xiên NuNu thế_nào cho xịn chứ NuNu edit vcl lắm : ) ),1
18369,"Xem cô vài lần thấy cô chân_thật ghê , giỏi_giang chịu_thương_chịu_khó .",0
18370,Quá sàm chứ liệu gì,1
18371,Sắm cây AUG đạn thạch mới ra treo lên đi tộc_trưởng,0
18372,"K phải Táo mọi năm rồi , ngọc hoàng vs cô Đẩu đâuuuuu",0
18373,Trần_Thị_Ngọc_Anh bạn ơi . Đang trong vùng dịch lớn t2 của tg . Xông_pha đi hiến máu lúc này thật_sự là sai_lầm lớn . Còn bạn cmt thì bớt viết câu từ như trên lại . Dù gì ngta trông đứng_tuổi hơn,0
18374,"Lên nhanh quá , không phân_biệt nổi số nào là của ai , chỉ nhớ mỗi số 17 .",0
18375,"Bố xem nuôi chồng Tùng đi nhé , đến 18+ con hỏi cưới luôn ạ ",0
18376,Đệt sĩ_diện hão,0
18377,Vừa ra đường lỡ dơ tAy như_vậy thì bị đấm ,0
18378,Luật đã quy_định như thế thì .. Đếch cần một thằng tiến_sĩ chuỗi nhu ông .... Nghe mà không biết đường phan biên thì sẽ trả_lời nhu ông tất ... Vô_sỉ ..,2
18379,A sinh ra và nớn nên ở vùng quê Cao_Bằng dấu yêu : 3,0
18380,Nghe có_vẻ HONDA nhưng lại là YAMAHA,0
18381,Như Quỳnh điên_khùng ksbsshhwwhsnhsjs,0
18382,Xin vd,0
18383,Ông co noi gi đi nua thi ông cung ko dc chết trên đất_nước vn đâu phẩn động,2
18384,Nhớ quà cho sela nha abe,0
18385,Xin tí review bài mới của ổng với các đồng_chí .,0
18386,Vừa bước xuống là thấy toàn ám khí k rồi,0
18387,"Tôi xin rút kinh_nguyệt nhé ... mợ , mỗi tháng rút 1 lần nhể",1
18388,Nq nỗi tiếng koa tiền .. ở_truồng cũng nói sang..nq bình_thường mặc đồ đẹp mắc tky cũng cho la hàq dạt rẻ_tiền .. đúq là đời,1
18389,Hiếu_Beat mặn vậy bro ?,0
18390,Đôi giày trăm rưởi mua ở shop bờ e BE đó moj ng ạ . Lương tháng 7-8 tr quần_áo vợ mua sao mặc vậy . Cuộc_sống a tôi giản_dị lắm . Thế_mà chúng_nó vẫn vào chửi_bới chê_trách do a tôi mà con_em nó ngu_dốt đấy,0
18391,Ngáy xưa con linh nó bán cả lóc ở ngoài chợ á chị.bởi vậy bây giờđặc lknh cả lóv đó,0
18392,Tôi phục 2 mc có_thể ngồi nói_chuyện trong khoảng thời_gian dài vậy .,0
18393,Má nó đau tim vl các ông ạ,1
18394,Nguyễn_Linh_Hằng haha,0
18395,"Nguyễn_Bình thì fan thích thì gọi v , t cũng có gọi ST là chủ_tịch đéo đâu . Cơ_mà fan ngta thích thì sao cấm đc",0
18396,Say oh yeah ? ? ? ? ?,0
18397,Hớn_hở đi xem xuất chiếu đặc_biệt hôm mùng 9 và thấy phim bt hoy,0
18398,Phạm_Thanh_Tùng lên top all the time : ) ) ),0
18399,Uh cute thực_sự,0
18400,"Ngta lên gần 40 máy rồi mấy anh_chị hai , t bình_thuận nè , đi thêm mớ nữa rồi , chưa cập_nhật thôi",0
18401,"Xưa có câu , tham thì thâm",0
18402,A live stream ở đâu_đấy anh . Em là fan mới xủa a ạ,0
18403,..,0
18404,Pé_Nguyễn_: mày bị não phẳng à . Tao chửi bọn nhai đi nhai_lại . Chứ fan cứng đi chửi boss bao_giờ ? Hay thì share . Thuyết_phục con cặc nè,2
18405,"Đậu má nhiều lúc có 3,4 đôi thông mà éo ra được nó mới đau 藍藍藍",0
18406,"Và là 1 tr likes , 1 tr likes ko phải dislikes đâu",0
18407,xin video di bro : v,0
18408,Sam_Bé_Bố mày đéo có tư_cách ở đây ! Bố chửi thẳng cái thằng mặt lìn như mày đấy ! Tay nhanh hơn não,2
18409,Rim_Ken_Ny hóng ké tên : v,0
18410,Cậu Đồng thế ông đi lên công_ty làm là ông bỏ nhà ra đi à ?,0
18411,Sống chậm cái con_mẹ chúng_mày,2
18412,"Jeremy_Nguyễn_phòng rộng quá bả nói bả ngột_ngạt kiểu sợ ma với thời_tiết SG mấy nay nóng lắm , dân quen máy_lạnh ko chịu dc đâu",0
18413,Kênh Là Ba_Rọi Béo sao nút Vàng ghi là Thầy_Giáo Ba nhỉ ?,0
18414,": v rất là tự_do ngôn luật . Cán_bộ chửi dân , xỉ nhục dân như chó thì ko sao dân phê_bình cái thì bị phạt !",1
18415,Tết mà k có táo_quân thì còn gì là tết . Dù hay_dở thì vẫn muốn xem táo_quân : ) ),0
18416,# MCVMedia # ComeOut # MinhHiếu_Cười ỉa,0
18417,dung la do khung dien gi dau,1
18418,Tài_Võ_Minh_Nói làm_chi rằng xuân vẫn tuần_hoàn,0
18419,Chiêm_tinh gì tài lao .,0
18420,Hi_vọng là sẽ đc vì đang rất cầm chiếc card này để hoàn_thiện cây pc ,0
18421,mấy th` ml,2
18422,Phạm_Duy ở nhà đừng đi mô ltung nha,0
18423,Lại nhớ đến hồi đi học có câu hay chửi nhau : ' ' đã sida còn xông_pha đi hiến máu ' ' 藍,0
18424,trời_ơi trời abe chơi local brand hả ?,0
18425,nhớ chuyển_đổi giới_tính cho nhím MVP nha anh : ) ),0
18426,Hanh_Viet đấy là những biểu_hiện của những đứa tretrau chính_hiệu đấy bạn ạ . Thề vào page nào cũng thấy cực_kì tp ,2
18427,Việt_Nam vô_địch : ) ),0
18428,Ninh_Trần về oánh đờn,0
18429,,0
18430,,0
18431,Tran_Thanh_Liem_Ngọc Hà hihi,0
18432,Phắc ộp ! Dmca,2
18433,tôi tự_hào vì ko có tên trong băng_đảng búa liềm,0
18434,Clm : ) ) ) ) ) Trí_Xuân,1
18435,Đây là tccl ver 2 à : ) ),0
18436,Hoàng_Thanh_Thảo cầu_giấy là gần bắc ninh臘‍♀️,0
18437,Thầy ơi,0
18438,Tình_yêu ko có lỗi : ) ),0
18439,Thì_ra con đàn_bà cũng nhận ra cái sai à,1
18440,Thất_đức quá .,0
18441,nghe bảo người nhật có ý_thức tốt lắm cơ_mà : D ?,0
18442,À hoá_ra đây là mái bổ luống trong truyền_thuyết mà anh đã kể - ) ),0
18443,Mc đang vắng Kevin thì lại dời,0
18444,nói nhảm . Nhà_tù chỉ dành cho bọn nghèo hoặc Ngu thôi . chứ nó tiền thì có mà ở .,1
18445,anh tôi đấy,0
18446,Các ông bố đi tìm rể cho các con gái : ) ) ),0
18447,Cap khá là hợp_lý . Hình rất chi thuyết_phục,0
18448,Quá bt : 3,0
18449,Toang = ) ),0
18450,Pyke ? ? Is that you ? ?,0
18451,Tự_hào thế chứ ai như bọn mắt hí nào có hơn 7000 ca đâu mà ,0
18452,Con C.A nhổ nuoc bọt voi danh dan thì xloi song huề,2
18453,bài này mà mix với cái beat của bài này thì tuyệt_phẩm,0
18454,Đâu phải muốn có là có đc đâu ,0
18455,Cho cháu xin ít ảnh refun chú ơi,0
18456,Biết là cái đó đắt nhưng có ai nói cho tui biết nó đẹp chỗ nào ko,0
18457,Giang_Nguyễn_m biết cứt chi mồ : v,2
18458,Càng_ngày_càng tệ,0
18459,Khi đất nc yên_bình chê nghèo đi nc ngoài sống giờ mắc_dịch lại đòi về vn .,0
18460,Phan_Thanh_Đào mớ đĩa,0
18461,chị ba đái đứng,0
18462,J thế ?,0
18463,Quả quần chuất nhỉ,0
18464,Lâm_Quốc_Huy chấp mày đi nước cờ đầu_tiên,0
18465,Thầy ba dơ lắm cô ơi,2
18466,mệt vl thầy ơi,0
18467,Vi_Lấy chồng đi m ơi : ( ( đi học là out luôn,0
18468,Ảnh cưới đẹp vcl ạ藍,0
18469,"biết_bao xương_máu của con dân Việt_Nam đã đổ xuống nhuộm đỏ mảnh đất này mới có được ngày hôm_nay , vì lòng_tham_không_đáy mà bọn chó cộng_sản tiếp_tay cho trung cộng tàn_phá đất_nước , rồi sau_này con_cháu sẽ đào mã chôn xác bọn mày cùng tổ_tiên nhà bọn mày lên rủa , bọn mày có chết cũng không được yên đâu ,",2
18470,Lệ_Thuỷ khác gì sơn nhà đâu chứ : v,0
18471,Phương_Noble ' s e nhuộm màu rồi nhuộm đen lại hk giống tóc đen của e đâu,0
18472,Má đẹp quá ,0
18473,Long_Duy_Đào,0
18474,trieu hoi ve.cho ng khac sang thay,0
18475,Nếu cảm_thấy ngột_ngạt quá thì vô rừng chơi với khỉ đi,0
18476,Gdinh nó có công vs cmang . Còn gdinh ad trốn chui_lủi như chó . Thấy nó giàu và béo hơn mình thì ghen tỵ,2
18477,Adiđà phật chia buồn cùng gia_đình bác_sĩ và nhân_dân Trung_Hoa,0
18478,"Thì fake thì nói đại đi , hàng bình dany , bình_dân qq",1
18479,"Tiền ăn sáng còn ko có đây , mua_bán dề ...",0
18480,"Đã giải hạn mà ko thoát , chỉ có_thể tại thầy ! ?",0
18481,Chỉ duy_nhất là xử_lý hoá_chất tại_chỗ rồi mới cho nước_sạch chảy tự_nhiên chứ không_thể pha loãng mà gọi là làm sạch được . Cách này sẽ làm ô_nhiễm lan rộng .,0
18482,Tấn_Phước cô bé trong hình là người bị ngộ_độc hả bn ? ?,0
18483,Mà s bạn bik bạn kia cmt k đàng_hoàng mà bạn ý lại nói như_thế,0
18484,Thằng bóng khùng chết đói,2
18485,Ok homie Hung_Khanh_Vương ,0
18486,bệnh_viện nào thả bả ra sớm wa,0
18487,Ai mà nói nó đâu,0
18488,Loại này cho vài trái sầu_riêng vào mặt là còn nhẹ : ) ) ),2
18489,Hang_Tran nói dân_trí thấp lại tự ái,2
18490,Nỗ_lực từ cái xe_đạp lren đk cái xe ba_gác rồi.nói như đầu buồi,1
18491,có tiền mua tiên cũng đc,0
18492,Thê vân tông của Võ_Đan,0
18493,Phạm_Quốc_Huy chỗ bạn nè : ) ),0
18494,Mặt khá là nhăn = ) ) ) lương hơi thấp suy_nghĩ hơi nhiều = ) ) ),0
18495,Quà dành tặng abe khi tết về = ) ),0
18496,"Hoàng_Công_Hiếu lỗi thì chưa chắc nhưng đa_số sống như lol , đa_số thôi",1
18497,: ) ) . ở thiên_đường mọi ngành_nghề đều hợp_pháp nhé.đặc biệt là nghề cướp đường.làm thế bỏ_tù 6 tháng còn nhẹ,1
18498,Kiều_Trinh cho em biết mùi chặt heo ngược khác ăn_tiền là gì đi chứ chưa chi chặt 3 con heo từ chuồn tới cơ rầu quá,0
18499,572 lê_quang định quận gò_vấp ông nào ở sài_gòn ghé nhà dần ca coi dọn_dẹp năm 2022 đón dần ca về,0
18500,"Các a các chị cho_phép e xả chút ạ . Dkm mấy cái thằng hãm lol đi hát cái kiểu ki_bo kẹt sỉ . Ăn mà ịt muốn ỉa . T thanh_toán suốt rồi nhé ịt thèm chặt chém cái hội chúng_mày mà mấy cái thể_loại kêu t chặt chém . Loại mất_dạy , chúng m động mồ động mả hả",2
18501,Siu phẩm hả abe 樂樂樂,0
18502,Ở bệnh Viện Sùng trính ( chấn_thương chỉnh_hình ) bệnh_nhân nằm gần 1 tháng mà tụi bác_sĩ còn chưa chịu mổ .,0
18503,Ngô_Tấn_Hưng ire 4/1 kêu chơi với lính ?,0
18504,"Dm nguyên clip Tream đêm qua , gái nó Donate khen đẹp_trai buồn_cười thực_sự ",0
18505,Noãn_Noãn và bạn đã nói  . Nhưng thử dùng loa ý . Nghe trên 2 lần là nghiền lun,0
18506,Toy chắc sẽ không dùng fb nữa ,0
18507,Idol dậy_thì rất thành_công ạ ,0
18508,"A nói rất đúng , nhg theo đồng quan_điểm của đa_số người a nên thêm câu “ giàu_có cũng cùng nhau “ a nhé . Trân_trọng anh : ) )",0
18509,Phương_Loan trend của tít ngày xưa,0
18510,xây đường trên mây đâu có rẻ !,0
18511,Quan vn chúng_nó tham vl ... địt con_mẹ lũ quan tham,2
18512,"ko khám cho kỹ , rồi người ta bị sida cũng lấy máu luôn . ",0
18513,Đeo vàng là như đeo gông vào co,0
18514,Đ m bọn phản_động này,2
18515,Tôi thích Pết,0
18516,HHH H ké,0
18517,Ủa tưởng bác ấy die rùi @ @,0
18518,Ai khóc nỗi đau này : v,0
18519,"Quan_trọng nhất là công_khai . Đã công_khai thì thằng làm_luật sẽ đuối hơn . Chứ đâu chả có xã_hội_đen , chả có thế_giới ngầm . Muốn thoát nghèo đâu chỉ có cách đi bán hàng dạo .",0
18520,làm giáo_án xoá kênh đi thầy,0
18521,Vẫn chưa có người_yêu thì ít cũng phải có táo_quân để xem chứ,0
18522,Dân lưu_vong vào sủa đi kìa = ) ) ),2
18523,"Alo alo 1,2,3",0
18524,Đang lên truyền_hình chứ lai chim là con ba vàng_mã banh xác với cô rồi : ) ),0
18525,Chúng_nó toàn ăn_hàng sạch thì chẳng ko có tp bẩn,0
18526,Hậu_quả của việc xem thầy quá nhiều ,0
18527,hahahaha câu_chuyện buồi cười vl cảm_ơn ad có câu_chuyện hài hay thế nhé : 3,0
18528,Ghê_tởm con bóng già ,2
18529,Cám_ơn dân_chủ mỹ tại Syria,0
18530,Nhìn thấy sợ mẹ rồi ăn cc j nữa,1
18531,Cao_Huy toang ông giáo rồi,0
18532,Đúng z,0
18533,bạc như người yêu cũ của bạn vậy : (,0
18534,Thầy em❤,0
18535,Đâu phải khác nhau mỗi cách đánh = ) ),0
18536,Buồn thật_sự,0
18537,"Người sao mà dễ Iêu quá đi mất - nụ cười thiệt là duyên_dáng , giọng chửi cũng xúc_xắc luôn đó nhà . CHUC CHỊ YÊU MÌNH HIẾU LUÔN TẺ MÃI KO GIÀ , DUYÊN THIỆT LÀ DUYÊN LUÔN .... ( Aha_LINH_CÁ_LÓC XẤU QUÁ ĐI THÔI Á - MINH HIẾU DỄ CƯNG QUÁ @ @ @",0
18538,"Cố_gắng lên mấy ông ạ , đừng vì cái lí_do đấy mà bỏ người ta , hèn lắm = ) ) )",0
18539,Kb - FB nha trâu Bé Mèoo,0
18540,Sim số đẹp ib e nha,0
18541,Hongg_Nhungg_Thu_Hoài Lê_Lan_Anh_Nguyen tag hết những đứa đi xem hôm đấy vào đọc review = ) ) ) ),0
18542,Ok đẹp_trai nhé abe,0
18543,A ơi nên buộc tóc Tùng lỏng lỏng ra tỵ anh ạ ! Sợi tóc căng quá nó làm đau da đầu bé đấy a !,0
18544,Đời mất vui khi thiếu_anh,0
18545,Phan_Trung_Hiếu thế bài sao em vô_tình như_thế_nào . Có đỉnh như BP với SG không,0
18546,"Tôi mong anh Tiệp hãy vì sức_khoẻ bản_thân , gia_đình và cộng_đồng , anh quá nỗi tiếng rồi đó , nếu nổi_tiếng về cái tốt tôi sẽ nghe a còn anh chống lại quy_luật , pháp_luật và đạo_Đức tôi sẽ kịch_liệt phản_đối và coi_thường a",0
18547,Giờ thì đi đập bàn rồi ,0
18548,Đôi_khi cũng nghĩ cuộc_sống n đơn_giản lắm .,0
18549,sao vậy a,0
18550,Vãi lìn ,1
18551,Hai bố_con có hai con cạo lia ở đũng quần mà bố ngắn hơn con,0
18552,Cực_kì thuyết thục,0
18553,Bên này đặt_hàng nhanh thật . mình vừa đặt hôm_qua nay đã có,0
18554,Vui_vẻ có quạu abe ơi,0
18555,đụ má coi ứa gan hong : ),1
18556,E cười e sỉu,0
18557,Ngọc_Diễm,0
18558,"Lãng mạng mà , tình_yêu ngọt_ngào . Nhưng đánh răng thì có vẻ dùng hiệu_ứng phim ấn_độ . Nên cắt bớt đoạn đánh răng để tránh mòn răng nghen",0
18559,Nhục_nhã vc ,0
18560,3 8:4 7 . đúng rồi mấy người nổi_tiếng do live câu like câu view là ko lâu_dài . bé đang chửi chị bạn linda của bé đó . bởi ta nói lời_nói nhanh hơn não là biết con_người ntn . miệng thì nói ko đụng tới ai mà nói_chuyện trên đầu cha người ta . đá xéo móc họng ngta kiểu đó . hk ai rảnh mà chị minh hiếu đi ganh tỵ hay kiếm_chuyện hãm_hại cái con như m . mặt méo_mặt tròn của mày hay tên hay họ của m chị minh hiếu còn chả để trong tư_tưởng . còn chả thèm biết con như m là con_nhỏ ất ơ nào nữa . làm như m ngôi_sao hạng 1 ở vn ko bằng . bán hàng thì bán đi . miệng thiên_hạ thì phải chịu . đừng có lôi_kéo đá xéo ngta kiểu đó bú fam rẻ_tiền,2
18561,"Chuyên_gia phỏng ván xoáy khiến Tiên_tri vũ_trụ bối_rối : ..... tiwcs nhiên , tức nhiên , vấn_đề , xin_lỗi ....... tức nhiên ? ? ?",0
18562,Có con sướng nhiều hay khổ nhiều hơn a Độ nhỉ ? ?,0
18563,@ Tủn 3K bởi nói ngu bây ko nhận,2
18564,Ta nói ông Tân ngồi cười quài luôn 藍,0
18565,Khi nào có link nhớ gửi nha anh 3 ,0
18566,Ông ấy không có mưu_đồ chính_trị ji đâu . Nói_xàm xàm cho vui ấy mà với_lại người ta cũng già rồi ông ấy khác bọn việt tân,2
18567,Hoàng_Thiện nhị lạng đinh mới đủ,0
18568,vậy những ng trong clip là chó à,0
18569,thuơg cho gia_đình e bé . cũg thuơg cho người lái_xe . nhìn qua tấm ảnh nhìn bác khắc_khổ qá . thuơg tật chiến_tranh . mình k binh ai k bỏ ai . đặt trên cán_cân tình_cảm thì k dễ gì trách bác ấy . đến cuối đời mà mang bản_án ấy thì qá sức với cựu_chiến_binh r . trách số_phận bác bạc_bẽo . cuộc_đời bạc với bác qá .,0
18570,"Nó đài Loan , mà bà lên Sài_Gòn kiếm làm_sao gặp nó ",0
18571,Cho con Trùng đi nhuộm lông màu mèo Tom để Sói vần anh ơi ! : 3,0
18572,Cái đám chết chạy đấy thì nó ghét cs đến xương_tuỷ còn gửi tiền về ? Gửi đc bn khi làm nail culi lo cuộc_sống chưa xong dư_dả quá ha : ) ) còn Việt_kiều thành_đạt kiếm tiền còn gửi về tổ_quốc thì chắc_chắn ko có time mà lên fb share 3 cái tin rồi chửi ch,2
18573,: ) ) chuẩn,0
18574,Các cậu đéo đi học à 臘‍♀️,2
18575,này đẹp hơn này : v,0
18576,vcl,1
18577,24h 5tr view,0
18578,Mồm loz adm ns ngu bm .,2
18579,Bút mua ở đâu thế chị ơi : ) ),0
18580,tao chả cần thuốc cc gì cũng tăng 20kg đây : ) ),0
18581,Hiệp_Đinh nói như bạn thì chịu . trc khi bít . tức_là ngta đi trc đó rồi mới phát bệnh mà ủ 14 ngày k thể bít dc mà . thôi miễn bàn_luận thêm,0
18582,"Đ c l c m m ... Mày ngu vừa thôi , dành ít ngu cho con khác để bọn tao còn kiếm_chác chứ ... ",2
18583,Con nay noi chuyen qua la mat day CDM phai cho con nay mot bai hoc nho doi,2
18584,Đoàn_Thị_Thảo lại có hả chị,0
18585,"6-700 triệu tiền ship / tháng , gì dữ z má , nói không sợ thụt lưỡi hả trời , ship hàng ra nước_ngoài còn chưa tới cỡ đó , mầy ship ra sao diêm vương cho người ngoài hành_tinh hay gì mà dữ z",2
18586,"muốn cứng với giặc thì cầm súng ra biển bắn nó đi : ) ) đừng chửi nhà_nước hèn với giặc trong khi chúng_mày chỉ dám "" gấu với giặc "" trên mạng ảo : ) ) như_thế chúng_mày cũng ko oai_phong gì hơn đâu : ) )",0
18587,có cái nút unlike mà bấm rồi phắn cmmd,1
18588,Muốn tạo tiếng cười cũng khó,0
18589,Đề_nghị Anh Tiệp_Câm_Mồm_Laii,2
18590,Não chó,2
18591,Hồi bé toàn nghe nhạc Xuân_Mai,0
18592,"bác nói rất đúng , luôn_luôn ko sợ corona nhưng em sợ đi học lại quá ",0
18593,Quỳnhh_Hoa nhà ko về tính về đâu ?,0
18594,Thầy shopping giùm em 1 anh_trai Mỹ đen với .,0
18595,Kênh kĩ_năng : ) ),0
18596,Có tâm_thế 1 bên là con sam . 1 bên là ( con ) chang bit con gi lun,0
18597,Văn_Nguyễn_chứ hàng thiệt kiểu gì mà 200k 300k,0
18598,Vực kì hợp_lí và đầy thuyết_phục,0
18599,Anh trung tấu hài all star 蘭,0
18600,Okie abe : v,0
18601,"Sao cu chui nhau Chui qua chui lai hoai vậy Ngươi này noi xâu ngươi kia Rot cuộc thi ai dung .. ? Ai sai .. , , ? Chui z co mệt môi lam k minh hieu ơi ... ! ! !",0
18602,"vẫn biết là cái gì cũng không_thể tuyệt_đối được , nhưng nói như_vậy hoá_ra người ta mổ chết là do thiếu may_mắn à . địt mịa chúng_nó nữa , làm đéo có trách nhiện gì cả , mổ thì chết người , tiêm phòng trẻ_em cũng vậy . ... định trốn_tránh trách_nhiệm đến bao_giờ . bảo sao người_nhà hành_hung bác_sĩ . làm_ăn tắc_trách vậy bố thằng nào chịu được",2
18603,5 tp lớn mà 3 tp đc như Đà_Nẵng . Vn sẽ chuyển_hướng,0
18604,Diệu_Linh cái thứ nulooo,2
18605,E chưa tỏ_tình,0
18606,khônq ấn tượq,0
18607,iu đc không thì có ông trời mới biết a nhỉ,0
18608,Quang_Tùng_Khoa pew thích bạo dâm ; ) ),0
18609,Me.bon tu ban chua duoi di.no ma duoi ve cut k co ma an,2
18610,đấy gọi là mời con_đẻ ăn cơm đấy : ( (,0
18611,Đấy bảo là lương a tôi có 7-8 củ một tháng các ông không tin . ! Còn cái bữa hôm nọ là tiền a tôi dành dụng làm_việc nhà được chị trang tip cho thôi hyhy,0
18612,"A Độ gỡ fan cứng của em được không : ) ) tự_nhiên xem chùa cũng được làm fan cứng , em cảm_thấy em không xứng_đáng với danh_hiệu cao_cả này , em xin dành tặng lại nó cho người xứng_đáng hơn em",0
18613,Corona tuổi lon vs cơ_bắp a tôi,1
18614,Anh_em nào ở ITALY điểm_danh gấp,0
18615,Gia_Minh thầy bị camp chứ đánh lủng cc đâu petland quăng mạnh vcl ra ấy : ) ),0
18616,Lâu lắm mới thấy ad đăng bài đáng đọc,0
18617,Này thì thần_đồng,0
18618,Ad nó táp mà tưởng chó táp cức ko .,2
18619,quá giống luôn,0
18620,Nguyễn_Thuận trước khi phát_ngôn ko chịu suy_nghĩ xem chủ tus nó nói gì ... thì ăn chửi là đúng thằng ngu ạ : ) ),2
18621,Facebook cô_mình hiếu là gì vậy mới ngừoi,0
18622,Cẫm_Tiền hoi trễ ời . Ngủ đi . Ngoan . K thôi giận á : ) ) ) ),0
18623,Trần_Nguyên_Khôi,0
18624,Tìm_kiếm trên google cụm_từ CMNM để chúc_mừng năm mới,0
18625,dược,0
18626,Ad rất bắt kịp phong_trào : v,0
18627,ThanhHuy_Nguyen : ) ) ) ) dc làm fan cứng chưa,0
18628,Hải_quan phi_trường tsn,0
18629,Ơ anh à : ) ),0
18630,QUỐC SƯ Ơi còn luyện võ PHƠI QUẦN ÁO kg ?,0
18631,Em ở HN anh về ngay : <,0
18632,Nguyễn_Quốc_Thy kkk . Mới tương_tác có 1 lần . Bắt con chó sau nhà bóp mỏ tụi “ CKTP ” lại lên tóp cái sáng nay lên fan cứng . Ghê thiệt 藍藍,0
18633,Thanh_niên nào hốt làm vợ kìa,0
18634,Phạm_Anh_Thư nooo noo bún bean mắm shrimp : 3,0
18635,Vui quá chừn : ) ) ),0
18636,Bớt gáy lại nha abe,0
18637,"500 triệu usd= hàng ngàn tháng lương công_nhân , cty mang_tiếng xấu , mất việc_làm , lơi nhuận , hồ_sơ vết nhơ có sẳn . Vậy cái giá của họ trả nhìu hơn 500 triêu usd",1
18638,Tạo nghiệp,0
18639,Đến đây làm tí MV Tộc ca đi bạn ơi : ) ),0
18640,Liên_hệ Khoa_Pew nha . Anh độ yếu lắm chỉ chơi nhẹ_nhàng từ_từ thôi . Chính mồm a ý nói,0
18641,nhìn tóc là biết_anh,0
18642,Ý là mấy cái này biết rồi đó mà xem cừ muốn chết,0
18643,"Bạn nào bị thâm môi , mắt , chân_tay , thâm do ngứa , bỏng , ngã xe , dị_ứng ... ib mình nhé",0
18644,Thế mày ăn rồi ỉa k đc cũng tại cs á,2
18645,Trần_Tấn_Tài vẫn là chai sting,0
18646,Ui heo nè,0
18647,"Do la nuoc hoa fake ma loai fake cui nhat , ma loai do con_thoi xit phong con bi nong nua a , ham re thi chiu chu chai auth tam 2,3 tr tro len mua vai tram no cho nuoc loc la phai",0
18648,Nói đúng hết cmnr nói_nhỏ nhỏ thôi,0
18649,Phường tao cũng thế .,0
18650,Mạnh_Trí_Hà đcm = ) ),2
18651,Bị lỗ mất cái kìm : ' (,0
18652,"Anh Phuong_Trinh tự an ủi , chán thanh_niên kinh",0
18653,Hàn_quốc thượng_đẳng lm lên ae khỏi lo cho Hàn_quốc chi cho mắc_công ha,0
18654,như 2 giọt nước khác mỗi cái mặt,0
18655,Trương q.huy ... trương chột dịch nầy trốn trong lùm nào rồi mà không thấy sủa nữa ta,2
18656,Trần_Thảo thoáng thôi ư ? Cũng đặc đặc đấy !,0
18657,Hahaha súng bắn xạo VL,1
18658,ko cần nx,0
18659,C Chi càng_ngày_càng đẹp gái ngê nhìn quài ko chán,0
18660,# ERROR !,2
18661,Số 17 với số 34 haiz,0
18662,thằng ad chắc mới bú đá xong,2
18663,Phiên_bản thu nhỏ hả trời 藍,0
18664,phó thủ_tướng said : chúng_ta đã thắng trận đầu nhất_định phải thắng cả cuộc_chiến,0
18665,Lộc_Phát vui đến lúc gia định bạn bị có vui ko : ) ) hay ngồi cùng nhau cười,0
18666,Việt_Nam cố lên,0
18667,"sao mn lại chửi chị đó , ngt ý_thức đc như_thế rồi mà . Ngt có tiền ngt về , không lây_nhiễm như chị Nhung là đc rồi , lỡ may có gì thì cũng phải ở vs gd chứ , giàu kh lẽ để bị nạn nơi xứ ng",0
18668,Lê_Nhật_Trâm ngta dính bệnh mà bạn cười vãi thật  bạn k dính bệnh nhưng sẽ bị nghiệp đó bạn ơi .,0
18669,"- Lê_Hoàng_Trần sông ảo riết qen r à , ns nge ngon lắm",0
18670,Cả nhà ơiiiii ! ! ! ! ! !,0
18671,Văn_Long_Nguyễn style mới à 藍,0
18672,hay quá thầy ơi : ) ),0
18673,Phạm_Mạnh haha,0
18674,Paula_Lưu dân bmay thích pbvm nhỉ sv,2
18675,Các hãng mì tôm ch quảng_cáo mua mì tặng đèn nên chưa có cái để đi chơi : (,0
18676,Tủn 3K bán hàng giả có tiếng az .. mấy hàng đó hợp với mấy đứa ranh như tụi m ok ^ ^,0
18677,Choy hahaa . Who was Mei_Hong ?,0
18678,Nguyễn_Thành_Nhân k biết j cũng nói dc,0
18679,Đợi đợi cl : ) ),1
18680,"Khi bạn thừa tiền , và ko biết làm gì cho ngầu = ) ) ) )",0
18681,Cái này mà có bản mp3 thì đỉnh caooo,0
18682,Sơn_Tùng mai dịch Care nhé = ) ) ) ),0
18683,"Tui cho ad bốn cái ảnh chụp màn_hình đấy . Ko phải suy_nghĩ nhiều , đã có tít bài cho là Phản_động rồi đấy .",0
18684,Tùng Sói đáng yêu thật sự,0
18685,"Anh bao ve di dc thi minh cung di dc tru phi ong can bo ay ko fai la nguoi . lot giay , xan quan ma loi wa thi se dep long dan do",2
18686,đúng anh ơiiii,0
18687,Đây mới là lý_do Tú chia_tay Abe,0
18688,Bớt đeo vang lai đi,0
18689,Đẳng_cấp DLV .,2
18690,2 bình lớn ko ăn_thua và là có kỷ năng nếu là dân_đen vs 1 bình dập đc lửa ko Ha_Trang,0
18691,4 vs 6 cân vl ra còn gì,0
18692,ai tag hộ ông em Nh .. à mà thôi : v,0
18693,Vl game cùi để nói về số_lượng người chơi thì nó là1 tốp game đấy doanh_thu đéo phải bàn_cãi,0
18694,Cường_quyền ác_bá !,2
18695,NgọcAnh_Trịnh khỏi trình_bày,0
18696,Sale khô gà 50% ; ),0
18697,Sống chậm lại,0
